tweet_id,favorites,retweets,user_followers_cnt,user_favourites_cnt,date_timestamp
876120275196170240,28082,4782,6430823,132887,2017-06-17 16:52:05
875747767867523072,25356,4378,6430823,132887,2017-06-16 16:11:53
875144289856114688,22042,5016,6430823,132887,2017-06-15 00:13:52
875097192612077568,27594,6163,6430823,132887,2017-06-14 21:06:43
875021211251597312,25636,4802,6430823,132887,2017-06-14 16:04:48
874680097055178752,28039,4737,6430823,132887,2017-06-13 17:29:20
874434818259525634,0,15101,6430823,132887,2017-06-13 01:14:41
874296783580663808,26233,4204,6430823,132887,2017-06-12 16:06:11
874057562936811520,22802,4034,6430823,132887,2017-06-12 00:15:36
874012996292530176,34945,10696,6430823,132887,2017-06-11 21:18:31
873580283840344065,24434,4035,6430824,132887,2017-06-10 16:39:04
873337748698140672,0,1623,6430824,132887,2017-06-10 00:35:19
873213775632977920,7326,1623,6430824,132887,2017-06-09 16:22:42
872967104147763200,27597,5522,6430824,132887,2017-06-09 00:02:31
872820683541237760,14833,3783,6430824,132887,2017-06-08 14:20:41
872668790621863937,0,30,6430824,132887,2017-06-08 04:17:07
872620804844003328,20981,3800,6430824,132887,2017-06-08 01:06:27
872486979161796608,41046,9225,6430824,132887,2017-06-07 16:14:40
872261713294495745,34563,6494,6430824,132887,2017-06-07 01:19:32
872122724285648897,34789,8333,6430824,132887,2017-06-06 16:07:15
871879754684805121,38466,11539,6430824,132887,2017-06-06 00:01:46
871762521631449091,20468,3574,6430824,132887,2017-06-05 16:15:56
871515927908634625,20436,3544,6430824,132887,2017-06-04 23:56:03
871166179821445120,0,5838,6430824,132887,2017-06-04 00:46:17
871102520638267392,21156,5633,6430824,132887,2017-06-03 20:33:19
871032628920680449,22916,3902,6430824,132887,2017-06-03 15:55:36
870804317367881728,34049,6404,6430824,132887,2017-06-03 00:48:22
870726314365509632,120,3,6430824,132887,2017-06-02 19:38:25
870656317836468226,12599,2732,6430824,132887,2017-06-02 15:00:16
870374049280663552,83729,27025,6430824,132887,2017-06-01 20:18:38
870308999962521604,22113,4274,6430824,132887,2017-06-01 16:00:09
870063196459192321,37199,8617,6430824,132887,2017-05-31 23:43:25
869772420881756160,43014,10374,6430824,132887,2017-05-31 04:27:59
869702957897576449,28675,6535,6430824,132887,2017-05-30 23:51:58
869596645499047938,16222,3238,6430825,132887,2017-05-30 16:49:31
869227993411051520,20768,3921,6430825,132887,2017-05-29 16:24:37
868880397819494401,66722,15002,6430825,132887,2017-05-28 17:23:24
868639477480148993,0,2173,6430826,132887,2017-05-28 01:26:04
868622495443632128,27848,6126,6430826,132887,2017-05-28 00:18:35
868552278524837888,10358,2173,6430826,132887,2017-05-27 19:39:34
867900495410671616,24606,4331,6430826,132887,2017-05-26 00:29:37
867774946302451713,34609,7597,6430826,132887,2017-05-25 16:10:44
867421006826221569,16476,2619,6430826,132887,2017-05-24 16:44:18
867072653475098625,0,131,6430826,132887,2017-05-23 17:40:04
867051520902168576,32880,8193,6430827,132887,2017-05-23 16:16:06
866720684873056260,20529,5028,6430827,132887,2017-05-22 18:21:28
866686824827068416,19767,3629,6430827,132887,2017-05-22 16:06:55
866450705531457537,124714,36701,6430827,132887,2017-05-22 00:28:40
866334964761202691,53761,15101,6430827,132887,2017-05-21 16:48:45
866094527597207552,0,8714,6430827,132887,2017-05-21 00:53:21
865718153858494464,26204,5848,6430827,132887,2017-05-19 23:57:46
865359393868664832,27087,5232,6430827,132887,2017-05-19 00:12:11
865006731092295680,28659,8015,6430827,132887,2017-05-18 00:50:50
864873206498414592,33110,9137,6430827,132887,2017-05-17 16:00:15
864279568663928832,14960,3189,6430827,132887,2017-05-16 00:41:21
864197398364647424,30927,9380,6430827,132887,2017-05-15 19:14:50
863907417377173506,21139,4337,6430827,132887,2017-05-15 00:02:33
863553081350529029,15661,4365,6430827,132887,2017-05-14 00:34:33
863471782782697472,0,2600,6430827,132887,2017-05-13 19:11:30
863432100342583297,24410,5532,6430827,132887,2017-05-13 16:33:49
863427515083354112,2318,102,6430827,132887,2017-05-13 16:15:35
863079547188785154,8974,1155,6430827,132887,2017-05-12 17:12:53
863062471531167744,8780,2600,6430827,132887,2017-05-12 16:05:02
862831371563274240,19691,5320,6430827,132887,2017-05-12 00:46:44
862722525377298433,17517,3711,6430827,132887,2017-05-11 17:34:13
862457590147678208,21127,5221,6430828,132887,2017-05-11 00:01:27
862096992088072192,76774,24489,6430828,132887,2017-05-10 00:08:34
861383897657036800,37126,11254,6430829,132887,2017-05-08 00:54:59
861288531465048066,17699,4384,6430829,132887,2017-05-07 18:36:02
861005113778896900,17229,4010,6430829,132887,2017-05-06 23:49:50
860981674716409858,0,2273,6430830,132887,2017-05-06 22:16:42
860924035999428608,0,859,6430830,132887,2017-05-06 18:27:40
860563773140209665,7734,2273,6430830,132887,2017-05-05 18:36:06
860524505164394496,24328,5557,6430830,132887,2017-05-05 16:00:04
860276583193509888,18863,3662,6430830,132887,2017-05-04 23:34:55
860184849394610176,17199,6157,6430830,132887,2017-05-04 17:30:24
860177593139703809,0,32566,6430830,132887,2017-05-04 17:01:34
859924526012018688,20140,4316,6430830,132887,2017-05-04 00:15:58
859851578198683649,15870,3699,6430830,132887,2017-05-03 19:26:06
859607811541651456,19176,1663,6430831,132887,2017-05-03 03:17:27
859196978902773760,93025,31997,6430831,132887,2017-05-02 00:04:57
859074603037188101,35025,14400,6430831,132887,2017-05-01 15:58:40
858860390427611136,0,8599,6430831,132887,2017-05-01 01:47:28
858843525470990336,16058,3672,6430831,132887,2017-05-01 00:40:27
858471635011153920,22245,5124,6430832,132887,2017-04-30 00:02:42
858107933456039936,16268,3085,6430832,132887,2017-04-28 23:57:28
857989990357356544,16682,2738,6430833,132887,2017-04-28 16:08:49
857746408056729600,35460,11246,6430834,132887,2017-04-28 00:00:54
857393404942143489,6128,1732,6430834,132887,2017-04-27 00:38:11
857263160327368704,20699,4807,6430835,132887,2017-04-26 16:00:39
857214891891077121,238,20,6430835,132887,2017-04-26 12:48:51
857062103051644929,0,179,6430836,132887,2017-04-26 02:41:43
857029823797047296,19602,4260,6430836,132887,2017-04-26 00:33:27
856602993587888130,0,11348,6430836,132887,2017-04-24 20:17:23
856543823941562368,16894,3067,6430836,132887,2017-04-24 16:22:16
856526610513747968,12269,2008,6430836,132887,2017-04-24 15:13:52
856330835276025856,0,720,6430836,132887,2017-04-24 02:15:55
856288084350160898,534,17,6430836,132887,2017-04-23 23:26:03
856282028240666624,28681,6722,6430836,132887,2017-04-23 23:01:59
855862651834028034,363,28,6430838,132887,2017-04-22 19:15:32
855860136149123072,5099,1103,6430838,132887,2017-04-22 19:05:32
855857698524602368,12284,2259,6430838,132887,2017-04-22 18:55:51
855851453814013952,47146,18823,6430838,132887,2017-04-22 18:31:02
855818117272018944,27634,5812,6430838,132887,2017-04-22 16:18:34
855459453768019968,31171,8798,6430838,132887,2017-04-21 16:33:22
855245323840757760,0,6384,6430838,132887,2017-04-21 02:22:29
855138241867124737,0,49,6430839,132887,2017-04-20 19:16:59
854732716440526848,23800,6529,6430839,132887,2017-04-19 16:25:34
854482394044301312,30609,7392,6430839,132887,2017-04-18 23:50:52
854365224396361728,19713,5040,6430839,132887,2017-04-18 16:05:17
854120357044912130,33351,8070,6430839,132887,2017-04-17 23:52:16
854010172552949760,16898,3371,6430839,132887,2017-04-17 16:34:26
853760880890318849,29940,6243,6430839,132887,2017-04-17 00:03:50
853639147608842240,36555,10957,6430839,132887,2017-04-16 16:00:07
853299958564483072,16269,3839,6430840,132887,2017-04-15 17:32:18
852936405516943360,0,2182,6430840,132887,2017-04-14 17:27:40
852912242202992640,9485,1990,6430840,132887,2017-04-14 15:51:39
852672615818899456,15665,2321,6430840,132887,2017-04-13 23:59:28
852553447878664193,17202,3797,6430840,132887,2017-04-13 16:05:56
852311364735569921,34773,10715,6430840,132887,2017-04-13 00:03:59
852226086759018497,21008,7387,6430840,132887,2017-04-12 18:25:07
852189679701164033,12037,1707,6430840,132887,2017-04-12 16:00:27
851953902622658560,0,10437,6430840,132887,2017-04-12 00:23:33
851861385021730816,0,23,6430840,132887,2017-04-11 18:15:55
851591660324737024,17046,3749,6430840,132887,2017-04-11 00:24:08
851464819735769094,25558,7663,6430840,132887,2017-04-10 16:00:07
851224888060895234,21744,6210,6430840,132887,2017-04-10 00:06:42
850753642995093505,32770,10116,6430840,132887,2017-04-08 16:54:09
850380195714523136,13760,2832,6430840,132887,2017-04-07 16:10:12
850333567704068097,3597,362,6430840,132887,2017-04-07 13:04:55
850145622816686080,17235,4149,6430841,132887,2017-04-07 00:38:06
850019790995546112,21601,5325,6430841,132887,2017-04-06 16:18:05
849776966551130114,32171,8275,6430842,132887,2017-04-06 00:13:11
849668094696017920,0,5401,6430843,132887,2017-04-05 17:00:34
849412302885593088,16772,3407,6430843,132887,2017-04-05 00:04:08
849336543269576704,12077,2051,6430843,132887,2017-04-04 19:03:06
849051919805034497,44798,9291,6430843,132887,2017-04-04 00:12:06
848690551926992896,26683,4698,6430843,132887,2017-04-03 00:16:10
848324959059550208,26216,5011,6430843,132887,2017-04-02 00:03:26
848213670039564288,8670,814,6430843,132887,2017-04-01 16:41:12
848212111729840128,17320,3357,6430843,132887,2017-04-01 16:35:01
847978865427394560,0,3558,6430843,132887,2017-04-01 01:08:10
847971574464610304,0,469,6430843,132887,2017-04-01 00:39:12
847962785489326080,24883,5592,6430843,132887,2017-04-01 00:04:17
847842811428974592,5831,1470,6430843,132887,2017-03-31 16:07:33
847617282490613760,7435,457,6430844,132887,2017-03-31 01:11:22
847606175596138505,19873,3683,6430844,132887,2017-03-31 00:27:14
847251039262605312,21657,4675,6430844,132887,2017-03-30 00:56:03
847157206088847362,21211,6398,6430844,132887,2017-03-29 18:43:12
847116187444137987,22735,3487,6430844,132887,2017-03-29 16:00:12
846874817362120707,21320,4300,6430844,132887,2017-03-29 00:01:05
846514051647705089,47516,12710,6430844,132887,2017-03-28 00:07:32
846505985330044928,15043,3392,6430844,132887,2017-03-27 23:35:28
846153765933735936,33757,9910,6430844,132887,2017-03-27 00:15:53
846139713627017216,32739,10738,6430844,132887,2017-03-26 23:20:02
846042936437604353,17002,3147,6430844,132887,2017-03-26 16:55:29
845812042753855489,31161,9584,6430844,132887,2017-03-26 01:38:00
845677943972139009,26702,5229,6430844,132887,2017-03-25 16:45:08
845397057150107648,8113,2002,6430844,132887,2017-03-24 22:08:59
845306882940190720,24833,5906,6430844,132887,2017-03-24 16:10:40
845098359547420673,0,8424,6430844,132887,2017-03-24 02:22:04
844979544864018432,14512,2836,6430844,132887,2017-03-23 18:29:57
844973813909606400,16106,3520,6430844,132887,2017-03-23 18:07:10
844704788403113984,41277,11348,6430844,132887,2017-03-23 00:18:10
844580511645339650,17545,3438,6430844,132887,2017-03-22 16:04:20
844223788422217728,14522,2405,6430845,132887,2017-03-21 16:26:50
843981021012017153,16090,3206,6430845,132887,2017-03-21 00:22:10
843856843873095681,22818,5088,6430845,132887,2017-03-20 16:08:44
843604394117681152,18001,3002,6430845,132887,2017-03-19 23:25:35
843235543001513987,22929,6661,6430845,132887,2017-03-18 22:59:54
842846295480000512,16205,3930,6430845,132887,2017-03-17 21:13:10
842765311967449089,7202,1409,6430845,132887,2017-03-17 15:51:22
842535590457499648,19304,3845,6430845,132887,2017-03-17 00:38:32
842163532590374912,26165,6384,6430845,132887,2017-03-16 00:00:07
842115215311396866,14970,3317,6430845,132887,2017-03-15 20:48:07
841833993020538882,0,16986,6430845,132887,2017-03-15 02:10:39
841680585030541313,27390,8537,6430846,132887,2017-03-14 16:01:03
841439858740625411,13517,4060,6430846,132887,2017-03-14 00:04:30
841320156043304961,21082,5972,6430846,132887,2017-03-13 16:08:50
841314665196081154,16979,5180,6430846,132887,2017-03-13 15:47:01
841077006473256960,24522,5838,6430846,132887,2017-03-13 00:02:39
840761248237133825,0,1936,6430847,132887,2017-03-12 03:07:56
840728873075638272,0,17826,6430847,132887,2017-03-12 00:59:17
840698636975636481,195,3,6430847,132887,2017-03-11 22:59:09
840696689258311684,13168,1089,6430847,132887,2017-03-11 22:51:24
840632337062862849,9606,1936,6430847,132887,2017-03-11 18:35:42
840370681858686976,17631,5029,6430847,132887,2017-03-11 01:15:58
840268004936019968,20631,6325,6430847,132887,2017-03-10 18:27:58
839990271299457024,14388,2536,6430847,132887,2017-03-10 00:04:21
839549326359670784,29506,8599,6430847,132887,2017-03-08 18:52:12
839290600511926273,0,157,6430847,132887,2017-03-08 01:44:07
839239871831150596,29155,7232,6430847,132887,2017-03-07 22:22:32
838952994649550848,21029,4400,6430847,132887,2017-03-07 03:22:35
838921590096166913,11973,2294,6430847,132887,2017-03-07 01:17:48
838916489579200512,0,37,6430847,132887,2017-03-07 00:57:32
838831947270979586,0,12276,6430847,132887,2017-03-06 19:21:35
838561493054533637,11699,1469,6430848,132887,2017-03-06 01:26:54
838476387338051585,24248,5333,6430848,132887,2017-03-05 19:48:43
838201503651401729,0,11213,6430849,132887,2017-03-05 01:36:26
838150277551247360,1794,359,6430849,132887,2017-03-04 22:12:52
838085839343206401,148,0,6430849,132887,2017-03-04 17:56:49
838083903487373313,18909,3482,6430849,132887,2017-03-04 17:49:08
837820167694528512,36719,8714,6430849,132887,2017-03-04 00:21:08
837482249356513284,4134,489,6430849,132887,2017-03-03 01:58:22
837471256429613056,13763,2560,6430849,132887,2017-03-03 01:14:41
837366284874571778,22685,5865,6430850,132887,2017-03-02 18:17:34
837110210464448512,17187,2659,6430850,132887,2017-03-02 01:20:01
836989968035819520,13659,2548,6430850,132887,2017-03-01 17:22:13
836753516572119041,20666,5112,6430850,132887,2017-03-01 01:42:39
836677758902222849,13545,2457,6430850,132887,2017-02-28 20:41:37
836648853927522308,0,613,6430850,132887,2017-02-28 18:46:45
836397794269200385,0,30583,6430850,132887,2017-02-28 02:09:08
836380477523124226,15814,3259,6430850,132887,2017-02-28 01:00:19
836260088725786625,22813,4748,6430850,132887,2017-02-27 17:01:56
836001077879255040,20550,4794,6430850,132887,2017-02-26 23:52:43
835685285446955009,0,9096,6430850,132887,2017-02-26 02:57:52
835574547218894849,19148,4021,6430850,132887,2017-02-25 19:37:50
835536468978302976,0,1888,6430850,132887,2017-02-25 17:06:32
835309094223372289,0,23392,6430850,132887,2017-02-25 02:03:02
835297930240217089,17610,3312,6430852,132887,2017-02-25 01:18:40
835264098648616962,8351,1888,6430845,132888,2017-02-24 23:04:14
835246439529840640,2239,81,6430855,132887,2017-02-24 21:54:03
835172783151792128,28082,6380,6430855,132887,2017-02-24 17:01:22
835152434251116546,24149,3366,6430855,132887,2017-02-24 15:40:31
834931633769889797,11648,1833,6430855,132887,2017-02-24 01:03:08
834786237630337024,22667,6050,6430856,132887,2017-02-23 15:25:23
834574053763584002,14760,2812,6430857,132887,2017-02-23 01:22:14
834477809192075265,0,11858,6430857,132887,2017-02-22 18:59:48
834458053273591808,10349,1861,6430857,132887,2017-02-22 17:41:18
834209720923721728,22176,5326,6430857,132887,2017-02-22 01:14:30
834167344700198914,16946,4033,6430857,132887,2017-02-21 22:26:07
834089966724603904,10816,2362,6430857,132887,2017-02-21 17:18:39
834086379323871233,14063,2458,6430858,132887,2017-02-21 17:04:24
833863086058651648,14433,2669,6430858,132887,2017-02-21 02:17:06
833826103416520705,16499,3825,6430858,132887,2017-02-20 23:50:09
833732339549220864,0,242,6430858,132887,2017-02-20 17:37:34
833722901757046785,22242,3561,6430858,132887,2017-02-20 17:00:04
833479644947025920,16004,2294,6430858,132887,2017-02-20 00:53:27
833124694597443584,21779,5401,6430858,132887,2017-02-19 01:23:00
832998151111966721,14335,2467,6430850,132888,2017-02-18 17:00:10
832769181346996225,0,42,6430858,132887,2017-02-18 01:50:19
832757312314028032,18144,4026,6430858,132887,2017-02-18 01:03:09
832682457690300417,12816,3280,6430859,132887,2017-02-17 20:05:43
832645525019123713,3145,579,6430859,132887,2017-02-17 17:38:57
832636094638288896,17103,3127,6430859,132887,2017-02-17 17:01:29
832397543355072512,12896,2482,6430859,132887,2017-02-17 01:13:34
832369877331693569,18503,3558,6430860,132887,2017-02-16 23:23:38
832273440279240704,12180,2606,6430860,132887,2017-02-16 17:00:25
832215909146226688,0,6897,6430860,132887,2017-02-16 13:11:49
832215726631055365,0,10444,6430860,132887,2017-02-16 13:11:05
832088576586297345,72,2,6430860,132887,2017-02-16 04:45:50
832040443403784192,0,10838,6430860,132887,2017-02-16 01:34:34
832032802820481025,19278,5201,6430860,132887,2017-02-16 01:04:13
831939777352105988,25912,6858,6430860,132887,2017-02-15 18:54:34
831926988323639298,364,37,6430860,132887,2017-02-15 18:03:45
831911600680497154,29860,7281,6430860,132887,2017-02-15 17:02:36
831670449226514432,11289,2022,6430860,132887,2017-02-15 01:04:21
831650051525054464,7751,2182,6430860,132887,2017-02-14 23:43:18
831552930092285952,9718,2558,6430860,132887,2017-02-14 17:17:22
831322785565769729,9897,1707,6430860,132887,2017-02-14 02:02:51
831315979191906304,7007,1240,6430860,132887,2017-02-14 01:35:49
831309418084069378,12635,2715,6430860,132887,2017-02-14 01:09:44
831262627380748289,12849,2293,6430860,132887,2017-02-13 22:03:49
830956169170665475,8603,1681,6430860,132887,2017-02-13 01:46:03
830583320585068544,72270,18824,6430860,132887,2017-02-12 01:04:29
830173239259324417,0,6380,6430860,132887,2017-02-10 21:54:58
830097400375152640,10625,3369,6430860,132887,2017-02-10 16:53:37
829878982036299777,0,5613,6430860,132887,2017-02-10 02:25:42
829861396166877184,13237,2195,6430861,132887,2017-02-10 01:15:49
829501995190984704,34304,11858,6430861,132887,2017-02-09 01:27:41
829449946868879360,11336,2275,6430861,132887,2017-02-08 22:00:52
829374341691346946,37470,10437,6430861,132887,2017-02-08 17:00:26
829141528400556032,26523,8303,6430861,132887,2017-02-08 01:35:19
829011960981237760,57318,18146,6430861,132887,2017-02-07 17:00:28
828801551087042563,0,3801,6430861,132887,2017-02-07 03:04:22
828770345708580865,27651,6577,6430861,132887,2017-02-07 01:00:22
828708714936930305,39595,12557,6430861,132887,2017-02-06 20:55:28
828650029636317184,10294,1503,6430861,132887,2017-02-06 17:02:17
828409743546925057,6796,1282,6430861,132887,2017-02-06 01:07:28
828408677031882754,8269,1433,6430861,132887,2017-02-06 01:03:14
828381636999917570,13666,2487,6430861,132887,2017-02-05 23:15:47
828376505180889089,8002,1189,6430861,132887,2017-02-05 22:55:23
828372645993398273,13556,3272,6430861,132887,2017-02-05 22:40:03
828361771580813312,2372,191,6430861,132887,2017-02-05 21:56:51
828046555563323392,12744,3194,6430862,132887,2017-02-05 01:04:17
828011680017821696,11208,2395,6430862,132887,2017-02-04 22:45:42
827933404142436356,21832,5858,6430862,132887,2017-02-04 17:34:40
827653905312006145,16736,3353,6430862,132887,2017-02-03 23:04:02
827600520311402496,8034,1055,6430862,132887,2017-02-03 19:31:54
827324948884643840,17208,3425,6430854,132888,2017-02-03 01:16:53
827199976799354881,11471,2510,6430862,132887,2017-02-02 17:00:17
826958653328592898,23396,5613,6430862,132887,2017-02-02 01:01:21
826848821049180160,39620,11525,6430863,132887,2017-02-01 17:44:55
826615380357632002,0,4421,6430863,132887,2017-02-01 02:17:19
